blk_no,street,town_code,town,lat,lon,total_dwelling_units,max_floor_lvl,year_completed
105,SIMEI ST 1,TAP,TAMPINES,1.34092459427983,103.950742498791,32,4,1987
105,SPOTTISWOODE PK RD,BM,BUKIT MERAH,1.27380075624952,103.83448219715599,94,25,1976
105,TAMPINES ST 11,TAP,TAMPINES,1.34809312469491,103.947177564477,119,11,1982
105,TECK WHYE LANE,CCK,CHOA CHU KANG,1.37765001961332,103.7529943035,132,12,1987
105,TOWNER RD,KWN,KALLANG/WHAMPOA,1.3208130428228,103.861346713506,275,25,1984
105,WOODLANDS ST 13,WL,WOODLANDS,1.4368447616849198,103.781579113316,111,13,1984
105,YISHUN RING RD,YS,YISHUN,1.43186042917355,103.828205359547,0,1,1984
105A,BIDADARI PK DR,TP,TOA PAYOH,1.33400699237551,103.870430572231,64,17,2019
105A,DEPOT RD,BM,BUKIT MERAH,1.28107116546838,103.811405730352,160,21,2016
105A,EDGEFIELD PLAINS,PG,PUNGGOL,1.3969413315622101,103.905729497383,85,17,2001
105A,JLN BT MERAH,BM,BUKIT MERAH,1.28066118670899,103.824258381594,0,1,2003
105B,BIDADARI PK DR,TP,TOA PAYOH,1.33347403879154,103.870490405284,92,17,2019
105B,DEPOT RD,BM,BUKIT MERAH,1.28110806806354,103.811133013507,0,1,2017
105B,EDGEFIELD PLAINS,PG,PUNGGOL,1.3972064642703101,103.906002280084,85,17,2001
105C,EDGEFIELD PLAINS,PG,PUNGGOL,1.3976720353713101,103.90559876790199,85,17,2001
105D,EDGEFIELD PLAINS,PG,PUNGGOL,1.39717530895926,103.90522959314501,85,17,2001
106,ALJUNIED CRES,GL,GEYLANG,1.31905494962155,103.882900918125,194,12,1978
106,ANG MO KIO AVE 4,AMK,ANG MO KIO,1.3719337032349,103.83748606185101,138,11,1977
106,BEDOK RESERVOIR RD,BD,BEDOK,1.32950152189671,103.90938168875601,110,12,1985
106,BEDOK NTH AVE 4,BD,BEDOK,1.3344589503423,103.937087136194,168,13,1977
106,BISHAN ST 12,BH,BISHAN,1.3461007006831798,103.847847191353,96,13,1985
106,BIDADARI PK DR,TP,TOA PAYOH,1.3336994775004398,103.870796085779,0,3,2019
106,BT BATOK CTRL,BB,BUKIT BATOK,1.34822230886244,103.74718849849,100,8,1984
106,BT PURMEI RD,BM,BUKIT MERAH,1.2729893703256299,103.825626826099,123,13,1983
106,C'WEALTH CRES,QT,QUEENSTOWN,1.30822603307814,103.799591309893,99,10,1964
106,CANBERRA ST,SB,SEMBAWANG,1.4491376878998798,103.832769184223,0,4,2016
106,CLEMENTI ST 12,CL,CLEMENTI,1.32191467282849,103.76981522628598,0,4,1985
106,GANGSA RD,BP,BUKIT PANJANG,1.37790199973663,103.767412279054,90,10,1986
106,HENDERSON CRES,BM,BUKIT MERAH,1.28942607947154,103.82227678192801,130,14,1973
106,HOUGANG AVE 1,HG,HOUGANG,1.35370313485789,103.890680820842,51,4,1982
106,JLN BT MERAH,BM,BUKIT MERAH,1.28024258715198,103.82452357413099,330,12,1967
106,JLN RAJAH,KWN,KALLANG/WHAMPOA,1.32847655795119,103.854698874866,68,10,1983
106,JLN DUSUN,KWN,KALLANG/WHAMPOA,1.32855771177595,103.84479677361901,97,9,1980
106,JURONG EAST ST 13,JE,JURONG EAST,1.33724965052824,103.73767465092699,96,25,1982
106,LENGKONG TIGA,BD,BEDOK,1.32508845931349,103.91000876961,43,9,1988
106,LOR 1 TOA PAYOH,TP,TOA PAYOH,1.34042195552492,103.848185018749,158,10,1967
106,PASIR RIS ST 12,PRC,PASIR RIS,1.3680125504833898,103.95765313312,96,13,1988
106,POTONG PASIR AVE 1,TP,TOA PAYOH,1.3341003356666299,103.868171273744,38,4,1983
106,PUNGGOL FIELD,PG,PUNGGOL,1.3963918530924198,103.908291812257,0,1,2002
106,RIVERVALE WALK,SK,SENGKANG,1.3824972917842702,103.90032134191601,78,17,1998
106,SERANGOON NTH AVE 1,SGN,SERANGOON,1.37024462107301,103.87082295041,131,12,1983
106,SIMEI ST 1,TAP,TAMPINES,1.3418852173343798,103.950833481196,100,11,1987
106,SPOTTISWOODE PK RD,BM,BUKIT MERAH,1.27356673846344,103.83405815603001,94,25,1976
106,TAMPINES ST 11,TAP,TAMPINES,1.34753919206554,103.947675427986,80,11,1983
106,TECK WHYE LANE,CCK,CHOA CHU KANG,1.3779579879513002,103.752931630674,110,12,1987
106,TOWNER RD,KWN,KALLANG/WHAMPOA,1.3210200099153602,103.86099783313699,80,11,1983
106,WOODLANDS ST 13,WL,WOODLANDS,1.43676943387171,103.782224172938,16,4,1984
106,YISHUN RING RD,YS,YISHUN,1.4314786143235099,103.82745200421199,60,4,1984
106A,BIDADARI PK DR,TP,TOA PAYOH,1.33413899991749,103.87125971505199,107,17,2019
106A,CANBERRA ST,SB,SEMBAWANG,1.4485057690216399,103.833100939063,252,15,2016
106A,DEPOT RD,BM,BUKIT MERAH,1.28061364977898,103.810967870883,96,25,1998
106A,HENDERSON CRES,BM,BUKIT MERAH,1.2889917344284099,103.82240014380899,0,2,1972
106A,LOR 1 TOA PAYOH,TP,TOA PAYOH,1.34057895380259,103.847934774435,0,1,2005
106A,PUNGGOL FIELD,PG,PUNGGOL,1.3966048607668,103.90834413446,131,17,2001
106B,BIDADARI PK DR,TP,TOA PAYOH,1.33364211083176,103.871164760412,87,17,2019
106B,CANBERRA ST,SB,SEMBAWANG,1.44804290655507,103.833235154953,252,15,2016
106B,DEPOT RD,BM,BUKIT MERAH,1.2806495044256598,103.81075091352501,76,20,1998
106B,PUNGGOL FIELD,PG,PUNGGOL,1.3970945322814599,103.90795536313802,82,17,2001
106C,PUNGGOL FIELD,PG,PUNGGOL,1.3973666420749797,103.907562230122,82,17,2001
106D,PUNGGOL FIELD,PG,PUNGGOL,1.3976260673489198,103.907358127148,86,17,2001
107,ALJUNIED CRES,GL,GEYLANG,1.31896465338812,103.88428724687901,88,12,1980
107,ANG MO KIO AVE 4,AMK,ANG MO KIO,1.37138400081004,103.837381409794,131,11,1977
107,BEDOK NTH RD,BD,BEDOK,1.33231740745784,103.936301267285,154,12,1976
107,BEDOK RESERVOIR RD,BD,BEDOK,1.32987028916162,103.909220387915,120,13,1985
107,BIDADARI PK DR,TP,TOA PAYOH,1.334542200292,103.872229402632,0,1,2021
107,BISHAN ST 12,BH,BISHAN,1.3464176142096898,103.84792070684401,96,13,1985
107,BT BATOK WEST AVE 6,BB,BUKIT BATOK,1.34781088479755,103.74660875835501,81,10,1984
107,BT PURMEI RD,BM,BUKIT MERAH,1.27310165475125,103.824508572172,144,13,1982
107,C'WEALTH CRES,QT,QUEENSTOWN,1.30786244653946,103.799312254354,99,10,1964
107,CANBERRA ST,SB,SEMBAWANG,1.4496793456968302,103.83282798444401,0,1,2017
107,CLEMENTI ST 12,CL,CLEMENTI,1.32225475067053,103.769960685492,0,1,1984
107,GANGSA RD,BP,BUKIT PANJANG,1.37798469700849,103.766714651133,60,13,1986
107,HOUGANG AVE 1,HG,HOUGANG,1.35343419106777,103.89066973227101,0,1,1982
107,JLN BT MERAH,BM,BUKIT MERAH,1.27983690191199,103.824757769108,222,12,1967
107,JLN RAJAH,KWN,KALLANG/WHAMPOA,1.3278533268488701,103.854993724632,96,13,1983
107,JURONG EAST ST 13,JE,JURONG EAST,1.3377545684758898,103.73809335212,60,12,1981
107,LENGKONG TIGA,BD,BEDOK,1.32495459884083,103.910175149612,8,4,1988
107,LOR 1 TOA PAYOH,TP,TOA PAYOH,1.34121948900329,103.847288831588,96,10,1968
107,PASIR RIS ST 12,PRC,PASIR RIS,1.3675096670931899,103.957518917808,96,13,1988
107,POTONG PASIR AVE 1,TP,TOA PAYOH,1.33470936894151,103.86841323904,104,14,1984
107,PUNGGOL FIELD,PG,PUNGGOL,1.39693456516887,103.907706742621,0,3,2001
107,RIVERVALE WALK,SK,SENGKANG,1.38300501325196,103.90027245352199,78,17,1998
107,SERANGOON NTH AVE 1,SGN,SERANGOON,1.36990039748776,103.870224885633,112,13,1984
107,SIMEI ST 1,TAP,TAMPINES,1.34216113967272,103.950489942022,140,11,1987
107,SPOTTISWOODE PK RD,BM,BUKIT MERAH,1.27359495858447,103.834917864208,94,25,1976
107,TAMPINES ST 11,TAP,TAMPINES,1.3483710582158401,103.948128928872,115,10,1983
107,TECK WHYE LANE,CCK,CHOA CHU KANG,1.37805538148223,103.75358824755399,54,13,1988
107,TOWNER RD,KWN,KALLANG/WHAMPOA,1.31933733566874,103.860225974926,295,25,1982
107,WOODLANDS ST 13,WL,WOODLANDS,1.43729843225254,103.78222707742201,8,4,1984
107,YISHUN RING RD,YS,YISHUN,1.4322180811837302,103.827520197458,337,11,1981
107A,BIDADARI PK DR,TP,TOA PAYOH,1.3347797678628799,103.872399131107,145,16,2021
107A,CLEMENTI ST 12,CL,CLEMENTI,1.3221259175723301,103.77006941921199,0,1,1984
107A,C'WEALTH CRES,QT,QUEENSTOWN,1.30794691790817,103.79964411758002,0,1,2003
107A,CANBERRA ST,SB,SEMBAWANG,1.44976517242699,103.833142445998,139,15,2017
107A,EDGEFIELD PLAINS,PG,PUNGGOL,1.39719879396476,103.90682578566401,86,17,2001
107A,JLN BT MERAH,BM,BUKIT MERAH,1.2798659761973001,103.825525852793,0,1,2003
107A,RIVERVALE WALK,SK,SENGKANG,1.38321133470743,103.900083701327,0,1,1999
107B,BIDADARI PK DR,TP,TOA PAYOH,1.3343715515398302,103.87211722190901,78,16,2021
107B,CANBERRA ST,SB,SEMBAWANG,1.44916591171603,103.83350690389,140,15,2017
107B,EDGEFIELD PLAINS,PG,PUNGGOL,1.39683723523599,103.907248151565,85,17,2001
107C,CANBERRA ST,SB,SEMBAWANG,1.44856094662815,103.83387160637899,139,15,2017
107C,EDGEFIELD PLAINS,PG,PUNGGOL,1.39662152089141,103.907600724822,85,17,2001
107D,EDGEFIELD PLAINS,PG,PUNGGOL,1.39623803491801,103.908007315128,91,17,2001
108,ALJUNIED CRES,GL,GEYLANG,1.3191751523947801,103.885321594343,151,12,1980
108,ANG MO KIO AVE 4,AMK,ANG MO KIO,1.3709663522262499,103.838201940326,121,12,1978
108,BEDOK RESERVOIR RD,BD,BEDOK,1.33023193004176,103.909386972458,153,12,1985
108,BEDOK NTH RD,BD,BEDOK,1.3327400922651103,103.93622351969401,154,12,1976
108,BISHAN ST 12,BH,BISHAN,1.34671498920226,103.84739835754401,32,4,1985
108,BT BATOK WEST AVE 6,BB,BUKIT BATOK,1.3474438518571499,103.746502067957,88,8,1984
108,BT PURMEI RD,BM,BUKIT MERAH,1.27335731403521,103.82534582184601,176,12,1984
108,C'WEALTH CRES,QT,QUEENSTOWN,1.3075473196712801,103.799088583204,75,10,1964
108,CANBERRA WALK,SB,SEMBAWANG,1.44776611412274,103.83222301056,0,6,2017
108,CLEMENTI ST 11,CL,CLEMENTI,1.32212392900687,103.770265903384,0,1,1984
108,DEPOT RD,BM,BUKIT MERAH,1.28096680702384,103.810298189643,0,3,2004
108,GANGSA RD,BP,BUKIT PANJANG,1.37759685167025,103.767227214144,90,10,1986
108,HOUGANG AVE 1,HG,HOUGANG,1.35277393315535,103.890093177026,70,4,1982
108,JLN BT MERAH,BM,BUKIT MERAH,1.27922008833836,103.825441382185,169,10,1983
108,JLN RAJAH,KWN,KALLANG/WHAMPOA,1.32838935725024,103.855750872335,75,11,1983
108,JURONG EAST ST 13,JE,JURONG EAST,1.33828303068108,103.737102099236,98,12,1982
108,LENGKONG TIGA,BD,BEDOK,1.32456370966497,103.91013096847,47,9,1988
108,LOR 1 TOA PAYOH,TP,TOA PAYOH,1.3415525291006398,103.847295147125,118,10,1969
108,MCNAIR RD,KWN,KALLANG/WHAMPOA,1.32161903831691,103.859382719506,140,15,1986
108,PASIR RIS ST 12,PRC,PASIR RIS,1.3674787786408702,103.95701769761,48,13,1988
108,POTONG PASIR AVE 1,TP,TOA PAYOH,1.33472004322163,103.867928446438,142,14,1984
108,PUNGGOL FIELD,PG,PUNGGOL,1.3964986162810902,103.908866307025,0,1,2002
108,RIVERVALE WALK,SK,SENGKANG,1.3828116859131003,103.899782887436,78,17,1998
108,SERANGOON NTH AVE 1,SGN,SERANGOON,1.3699014033694399,103.87120683593001,128,12,1983
108,SIMEI ST 1,TAP,TAMPINES,1.3430195408588401,103.95100744277501,100,11,1987
108,SPOTTISWOODE PK RD,BM,BUKIT MERAH,1.27394227707875,103.835659286991,0,5,1976
108,TAMPINES ST 11,TAP,TAMPINES,1.34786646438207,103.94856161626,120,11,1983
108,TECK WHYE LANE,CCK,CHOA CHU KANG,1.37832413735904,103.75295075054399,72,13,1988
108,WOODLANDS ST 13,WL,WOODLANDS,1.43721908735528,103.781576753293,111,13,1984
108,YISHUN RING RD,YS,YISHUN,1.4323235508091203,103.829071971177,208,9,1981
108A,BIDADARI PK DR,TP,TOA PAYOH,1.33435487321822,103.871686802252,156,16,2021
108A,CANBERRA WALK,SB,SEMBAWANG,1.44776056626369,103.83127467784901,112,14,2017
108A,CLEMENTI ST 11,CL,CLEMENTI,1.3222583848609901,103.77014655331,0,1,1984
108A,DEPOT RD,BM,BUKIT MERAH,1.2808649386093,103.81014259576901,0,5,2004
108A,MCNAIR RD,KWN,KALLANG/WHAMPOA,1.32055419729919,103.859407706602,0,5,2003
108A,PASIR RIS ST 12,PRC,PASIR RIS,1.36797295672919,103.957016865091,0,5,2001
108B,BIDADARI PK DR,TP,TOA PAYOH,1.33367208421364,103.872010744965,62,17,2021
108B,CANBERRA WALK,SB,SEMBAWANG,1.44818951673354,103.831856910403,117,14,2017
108B,MCNAIR RD,KWN,KALLANG/WHAMPOA,1.31998124429927,103.859005144914,174,30,2003
108C,CANBERRA WALK,SB,SEMBAWANG,1.44735330149202,103.831796158318,108,13,2017
108C,MCNAIR RD,KWN,KALLANG/WHAMPOA,1.31984417513752,103.859462494536,174,30,2003
108D,CANBERRA WALK,SB,SEMBAWANG,1.4477719370596103,103.83190713220101,0,1,2018
109,ALJUNIED CRES,GL,GEYLANG,1.31939291785824,103.88443987620701,195,12,1980
109,ANG MO KIO AVE 4,AMK,ANG MO KIO,1.37009653758342,103.837687766047,154,12,1978
109,BEDOK NTH RD,BD,BEDOK,1.33205316021214,103.93493510232,149,12,1976
109,BEDOK RESERVOIR RD,BD,BEDOK,1.3296313661353503,103.909902161479,32,4,1985
109,BISHAN ST 12,BH,BISHAN,1.3467505958774497,103.847990168368,96,13,1985
109,BIDADARI PK DR,TP,TOA PAYOH,1.3342336945664,103.872574623948,0,5,2021
109,BT PURMEI RD,BM,BUKIT MERAH,1.27392939929265,103.825310761145,162,12,1984
109,BT BATOK WEST AVE 6,BB,BUKIT BATOK,1.3470037674798998,103.74617041038799,115,11,1984
109,C'WEALTH CRES,QT,QUEENSTOWN,1.30724943075857,103.798938288338,79,10,1964
109,CANBERRA WALK,SB,SEMBAWANG,1.44861767791331,103.82973063067499,0,6,2021
109,CLEMENTI ST 11,CL,CLEMENTI,1.32189101790958,103.770595265822,47,4,1984
109,GANGSA RD,BP,BUKIT PANJANG,1.3773673648973799,103.76774875887399,26,4,1986
109,HOUGANG AVE 1,HG,HOUGANG,1.35532858945577,103.88937631633101,123,13,1982
109,JLN BT MERAH,BM,BUKIT MERAH,1.27942671435024,103.826086916123,118,13,1983
109,JURONG EAST ST 13,JE,JURONG EAST,1.33836170528281,103.73591115850799,96,25,1981
109,LENGKONG TIGA,BD,BEDOK,1.32458076244969,103.91069753108201,73,14,1988
109,LOR 1 TOA PAYOH,TP,TOA PAYOH,1.34123727120828,103.846202460812,99,10,1968
109,MCNAIR RD,KWN,KALLANG/WHAMPOA,1.32142037879586,103.859100345051,96,15,1986
109,PASIR RIS ST 11,PRC,PASIR RIS,1.3684636800666201,103.956009070114,72,13,1990
109,POTONG PASIR AVE 1,TP,TOA PAYOH,1.33486395185079,103.867411589518,72,4,1983
109,PUNGGOL FIELD,PG,PUNGGOL,1.39543812744828,103.909532405311,0,3,2001
109,RIVERVALE WALK,SK,SENGKANG,1.38328317106655,103.89964136871201,96,17,1998
109,SERANGOON NTH AVE 1,SGN,SERANGOON,1.3694335182383501,103.870511407041,168,13,1984
109,SIMEI ST 1,TAP,TAMPINES,1.3422579280226103,103.950128354135,120,11,1987
109,SPOTTISWOODE PK RD,BM,BUKIT MERAH,1.27403187291578,103.83665274606,92,24,1977
109,TAMPINES ST 11,TAP,TAMPINES,1.34738871145195,103.94923168435699,179,11,1983
109,TECK WHYE LANE,CCK,CHOA CHU KANG,1.37865989251212,103.75207765946301,60,11,1988
109,WHAMPOA RD,KWN,KALLANG/WHAMPOA,1.32714817577656,103.855700914421,79,14,1996
109,WOODLANDS ST 13,WL,WOODLANDS,1.43752043427048,103.780953594197,16,4,1984
109,YISHUN RING RD,YS,YISHUN,1.43279905704563,103.82864618104,60,11,1981
109A,BIDADARI PK DR,TP,TOA PAYOH,1.33345534714888,103.87232389742901,62,17,2021
109A,CANBERRA WALK,SB,SEMBAWANG,1.4480211764862299,103.830136528853,72,13,2021
109A,CLEMENTI ST 11,CL,CLEMENTI,1.32166986600212,103.770351564504,0,6,1989
109A,DEPOT RD,BM,BUKIT MERAH,1.28095771309779,103.809440153696,96,25,2004
109A,EDGEDALE PLAINS,PG,PUNGGOL,1.39472186392182,103.909873807721,86,17,2001
109B,BIDADARI PK DR,TP,TOA PAYOH,1.3334068073993899,103.872670321849,62,17,2021
109B,CANBERRA WALK,SB,SEMBAWANG,1.4478383335801102,103.829664870604,83,13,2021
109B,DEPOT RD,BM,BUKIT MERAH,1.28099937159402,103.809225279521,96,25,2004
109B,EDGEDALE PLAINS,PG,PUNGGOL,1.39495696200868,103.90963423094801,85,17,2001
109C,CANBERRA WALK,SB,SEMBAWANG,1.4483318009952302,103.829335079723,83,13,2021
109C,EDGEDALE PLAINS,PG,PUNGGOL,1.39517271989095,103.909281605641,85,17,2001
109D,CANBERRA WALK,SB,SEMBAWANG,1.44904350326716,103.82956516155501,72,13,2021
109D,EDGEDALE PLAINS,PG,PUNGGOL,1.39552991291305,103.908859627789,91,17,2001
11,BENDEMEER RD,KWN,KALLANG/WHAMPOA,1.31532027092246,103.860265846084,0,1,2017
11,CANTONMENT CL,BM,BUKIT MERAH,1.2744260474607298,103.83967151426901,145,30,2000
11,CHAI CHEE RD,BD,BEDOK,1.32691137466795,103.924883893296,112,15,1999
11,EUNOS CRES,GL,GEYLANG,1.3218002893443799,103.90442434628599,180,16,1976
11,FARRER PK RD,KWN,KALLANG/WHAMPOA,1.3123676824147799,103.852109307152,174,30,2002
11,HAIG RD,GL,GEYLANG,1.31483626965285,103.896637295254,120,13,1976
11,HOLLAND DR,QT,QUEENSTOWN,1.3090539454618502,103.794063120888,371,22,1974
11,JLN BATU,KWN,KALLANG/WHAMPOA,1.30169639051102,103.88257868636101,132,12,1966
11,JLN BT MERAH,BM,BUKIT MERAH,1.2866219040748998,103.80896334666299,21,4,1986
11,JOO SENG RD,TP,TOA PAYOH,1.3350089504771399,103.880706259667,76,20,1982
11,LOR 8 TOA PAYOH,TP,TOA PAYOH,1.33723344302178,103.858841063408,124,16,1996
11,MARSILING DR,WL,WOODLANDS,1.44039399880256,103.777942285238,84,22,1975
11,PINE CL,GL,GEYLANG,1.30811264174983,103.88269380072599,156,19,1998
11,ST. GEORGE'S RD,KWN,KALLANG/WHAMPOA,1.32292326712558,103.86323045284901,114,12,1984
11,TECK WHYE LANE,CCK,CHOA CHU KANG,1.37976221059281,103.754969354123,96,13,1977
11,TELOK BLANGAH CRES,BM,BUKIT MERAH,1.27736689793889,103.81864170190701,0,1,2010
11,TOH YI DR,BT,BUKIT TIMAH,1.3380026116765902,103.77260327239,115,11,1988
11,UPP BOON KENG RD,KWN,KALLANG/WHAMPOA,1.31423937033552,103.87091403145901,281,16,1973
11,YORK HILL,CT,CENTRAL AREA,1.2872639399406498,103.838030276418,198,12,1969
11A,BOON TIONG RD,BM,BUKIT MERAH,1.2863657811254299,103.82878986560699,0,5,2014
11A,EUNOS CRES,GL,GEYLANG,1.32173455708785,103.903794178878,0,1,2010
11A,LOR 8 TOA PAYOH,TP,TOA PAYOH,1.33664811411803,103.859294955765,0,5,1996
11A,PINE CL,GL,GEYLANG,1.30852902728413,103.882952629372,0,5,1998
11B,BOON TIONG RD,BM,BUKIT MERAH,1.28613632693311,103.829480477757,0,1,2015
110,ALJUNIED CRES,GL,GEYLANG,1.31997674731216,103.88443931616301,110,12,1979
110,ANG MO KIO AVE 4,AMK,ANG MO KIO,1.3704593701089098,103.837419259859,152,12,1977
110,BEDOK RESERVOIR RD,BD,BEDOK,1.33014480390562,103.910318002341,88,12,1985
110,BEDOK NTH RD,BD,BEDOK,1.33247206352436,103.934860475522,152,12,1976
110,BISHAN ST 12,BH,BISHAN,1.3474095704362499,103.84805458942301,116,9,1985
110,BIDADARI PK DR,TP,TOA PAYOH,1.3340943192678898,103.87293805498001,0,1,2021
110,BT BATOK WEST AVE 6,BB,BUKIT BATOK,1.34754443877805,103.74579678083599,96,25,1984
110,BT PURMEI RD,BM,BUKIT MERAH,1.2738041570676102,103.82705769959601,175,12,1984
110,C'WEALTH CRES,QT,QUEENSTOWN,1.3067989240623301,103.798657169107,76,10,1964
110,CLEMENTI ST 13,CL,CLEMENTI,1.3228450782314098,103.77089877247299,24,4,1983
110,DEPOT RD,BM,BUKIT MERAH,1.28138753916041,103.809362548941,0,1,2016
110,GANGSA RD,BP,BUKIT PANJANG,1.37786372083683,103.768139168585,96,13,1986
110,HOUGANG AVE 1,HG,HOUGANG,1.35465808509334,103.889546232338,134,11,1982
110,JLN BT MERAH,BM,BUKIT MERAH,1.2797475560393201,103.826698196427,167,12,1969
110,JURONG EAST ST 13,JE,JURONG EAST,1.33887088246406,103.736218506114,215,16,1981
110,LENGKONG TIGA,BD,BEDOK,1.32387836492084,103.910715006466,48,7,1988
110,LOR 1 TOA PAYOH,TP,TOA PAYOH,1.34155275067397,103.846385947784,118,10,1967
110,MCNAIR RD,KWN,KALLANG/WHAMPOA,1.3220791974831398,103.859079081313,102,11,1986
110,PASIR RIS ST 11,PRC,PASIR RIS,1.36877568746946,103.95630037590401,90,11,1989
110,PUNGGOL FIELD,PG,PUNGGOL,1.39590852150683,103.908882252711,0,1,2002
110,RIVERVALE WALK,SK,SENGKANG,1.38349233528459,103.900312363452,103,17,1998
110,SERANGOON NTH AVE 1,SGN,SERANGOON,1.3693835100771001,103.8714075184,24,4,1984
110,SIMEI ST 1,TAP,TAMPINES,1.34275276797809,103.95019518976801,16,4,1987
110,SPOTTISWOODE PK RD,BM,BUKIT MERAH,1.27363823413532,103.836420334733,92,24,1977
110,TAMPINES ST 11,TAP,TAMPINES,1.34694662248117,103.949306963291,119,11,1983
110,TECK WHYE LANE,CCK,CHOA CHU KANG,1.37821371288758,103.751983012289,132,12,1987
110,WHAMPOA RD,KWN,KALLANG/WHAMPOA,1.32682122581122,103.85589071475799,77,14,1996
110,WOODLANDS ST 13,WL,WOODLANDS,1.4375975997908899,103.781575573323,111,13,1984
110,YISHUN RING RD,YS,YISHUN,1.43376057937718,103.82899338944401,171,16,1985
110A,BIDADARI PK DR,TP,TOA PAYOH,1.33348416178986,103.873147176611,140,16,2021
110A,DEPOT RD,BM,BUKIT MERAH,1.28142824815037,103.80924281291901,144,26,2016
110A,LOR 1 TOA PAYOH,TP,TOA PAYOH,1.34194906045482,103.846157441894,0,4,1998
110A,PUNGGOL FIELD,PG,PUNGGOL,1.3961240030625799,103.90928368118901,131,17,2001
110B,BIDADARI PK DR,TP,TOA PAYOH,1.3340682542941,103.873265936576,132,16,2021
110B,DEPOT RD,BM,BUKIT MERAH,1.2814865918969098,103.808729744694,0,1,2017
110B,PUNGGOL FIELD,PG,PUNGGOL,1.39566023887701,103.90962701236299,82,17,2001
110C,PUNGGOL FIELD,PG,PUNGGOL,1.3953973322890902,103.910033984669,82,17,2001
110D,PUNGGOL FIELD,PG,PUNGGOL,1.39500071174514,103.910206023671,86,17,2001
111,ALJUNIED CRES,GL,GEYLANG,1.32037126993151,103.884029086935,130,12,1977
111,ANG MO KIO AVE 4,AMK,ANG MO KIO,1.37085148985914,103.837298157413,88,12,1977
111,BEDOK NTH RD,BD,BEDOK,1.3314557402818998,103.935458644142,96,13,1977
111,BEDOK RESERVOIR RD,BD,BEDOK,1.32980763743003,103.910093553419,16,4,1985
111,BISHAN ST 12,BH,BISHAN,1.34706752664281,103.848063665404,96,13,1985
111,BT BATOK WEST AVE 6,BB,BUKIT BATOK,1.34840644346955,103.745994934101,96,25,1984
111,BT PURMEI RD,BM,BUKIT MERAH,1.27439718126242,103.827239610439,159,16,1984
111,C'WEALTH CRES,QT,QUEENSTOWN,1.3062677155841202,103.79829194998001,78,10,1964
111,CLEMENTI ST 13,CL,CLEMENTI,1.3232160537550801,103.771126100117,72,13,1983
111,EDGEFIELD PLAINS,PG,PUNGGOL,1.3966778862141498,103.90657913541901,131,17,2001
111,GANGSA RD,BP,BUKIT PANJANG,1.37816747421231,103.768365653762,96,13,1986
111,HOUGANG AVE 1,HG,HOUGANG,1.3549857646951597,103.88855745975401,42,4,1982
111,HO CHING RD,JW,JURONG WEST,1.33388939555115,103.72330611888201,108,10,1970
111,JLN BT MERAH,BM,BUKIT MERAH,1.2803211411457098,103.82618585443599,2,2,1969
111,JURONG EAST ST 13,JE,JURONG EAST,1.33877574926998,103.735604254517,96,25,1981
111,LENGKONG TIGA,BD,BEDOK,1.32405877835386,103.911303762731,95,14,1988
111,LOR 3 GEYLANG,KWN,KALLANG/WHAMPOA,1.3123480050621001,103.873747840397,18,4,1988
111,LOR 1 TOA PAYOH,TP,TOA PAYOH,1.3412195572246102,103.84549278032,96,10,1969
111,MCNAIR RD,KWN,KALLANG/WHAMPOA,1.32130398839447,103.85827272806401,132,15,1986
111,PASIR RIS ST 11,PRC,PASIR RIS,1.36805791982648,103.95637845315201,18,4,1990
111,PLANTATION CRES,TG,TENGAH,1.3561912992951297,103.734114100714,0,2,2024
111,RIVERVALE WALK,SK,SENGKANG,1.38439716664516,103.900811577122,107,17,1998
111,SERANGOON NTH AVE 1,SGN,SERANGOON,1.36904731272805,103.870584006425,168,13,1984
111,SIMEI ST 1,TAP,TAMPINES,1.3424123353413502,103.94950352629499,16,4,1987
111,TAMPINES ST 11,TAP,TAMPINES,1.34691471378463,103.94741646464199,160,11,1983
111,TECK WHYE LANE,CCK,CHOA CHU KANG,1.3778790456063899,103.752103670331,110,12,1987
111,WHAMPOA RD,KWN,KALLANG/WHAMPOA,1.32599198799744,103.85556987446199,79,14,1997
111,WOODLANDS ST 13,WL,WOODLANDS,1.43794381732232,103.782059433742,51,10,1993
111,YISHUN RING RD,YS,YISHUN,1.43321263970177,103.828617498413,143,11,1981
111A,ALKAFF CRES,TP,TOA PAYOH,1.3346949770190601,103.873122770802,99,16,2021
111A,DEPOT RD,BM,BUKIT MERAH,1.28112269302351,103.808687895607,96,25,2004
111A,PLANTATION CRES,TG,TENGAH,1.35580115419714,103.733988555086,109,14,2023
111A,RIVERVALE WALK,SK,SENGKANG,1.38376445250767,103.90091040675101,0,5,1998
111A,WHAMPOA RD,KWN,KALLANG/WHAMPOA,1.32612552903647,103.855672661254,0,1,1982
111B,ALKAFF CRES,TP,TOA PAYOH,1.3350053450689099,103.873330554771,114,16,2021
111B,DEPOT RD,BM,BUKIT MERAH,1.28116510147182,103.80847176000601,96,25,2004
111B,PLANTATION CRES,TG,TENGAH,1.35545640495647,103.734110102652,181,14,2023
111C,PLANTATION CRES,TG,TENGAH,1.35537386202249,103.733448176041,81,14,2023
112,ALJUNIED CRES,GL,GEYLANG,1.3204180473060902,103.88509871307899,130,12,1979
